,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
6837,2025-03-08,AVS,Arouca,0,1,0,0,A
6838,2025-03-08,Benfica,Nacional,3,0,2,1,H
6839,2025-03-08,Estoril,Farense,2,2,0,2,D
6840,2025-03-08,SC Braga,FC Porto,1,0,1,0,H
6841,2025-03-09,Santa Clara,Moreirense,1,1,0,1,D
6842,2025-03-09,Casa Pia,Sporting CP,1,3,1,0,A
6843,2025-03-09,Boavista,Guimaraes,1,2,1,0,A
6844,2025-03-10,Famalicao,Rio Ave,1,0,1,0,H
6845,2025-03-15,Farense,SC Braga,0,1,0,0,A
6846,2025-03-15,GIL Vicente,Santa Clara,0,1,0,0,A
6847,2025-03-15,FC Porto,AVS,2,0,1,1,H
6848,2025-03-15,Sporting CP,Famalicao,3,1,1,2,H
6849,2025-03-16,Nacional,Casa Pia,3,1,1,2,H
6850,2025-03-16,Arouca,Estoril,1,1,1,0,D
6851,2025-03-16,Rio Ave,Benfica,2,3,0,2,A
6852,2025-03-16,Moreirense,Boavista,1,0,1,0,H
6853,2025-03-16,Guimaraes,Estrela,2,0,1,1,H
6854,2025-03-28,GIL Vicente,Benfica,0,3,0,0,A
6855,2025-03-29,Casa Pia,Rio Ave,2,1,1,1,H
6856,2025-03-29,Estrela,Sporting CP,0,3,0,0,A
6857,2025-03-29,SC Braga,Arouca,2,1,2,0,H
6858,2025-03-30,Santa Clara,Nacional,1,0,1,0,H
6859,2025-03-30,Famalicao,AVS,4,1,0,4,H
6860,2025-03-30,Estoril,FC Porto,1,2,1,0,A
6861,2025-03-30,Moreirense,Guimaraes,2,2,1,1,D
6862,2025-04-01,Boavista,GIL Vicente,1,3,0,1,A
6863,2025-04-02,Benfica,Farense,3,2,2,1,H
6864,2025-04-04,AVS,Estoril,0,3,0,0,A
6865,2025-04-05,Arouca,Famalicao,1,2,0,1,A
6866,2025-04-05,Guimaraes,Santa Clara,2,0,1,1,H
6867,2025-04-06,GIL Vicente,Moreirense,0,1,0,0,A
6868,2025-04-06,Nacional,Estrela,0,1,0,0,A
6869,2025-04-06,FC Porto,Benfica,1,4,0,1,A
6870,2025-04-07,Farense,Casa Pia,0,0,0,0,D
6871,2025-04-07,Rio Ave,Boavista,0,2,0,0,A
6872,2025-04-07,Sporting CP,SC Braga,1,1,1,0,D
6873,2025-04-11,GIL Vicente,Guimaraes,0,1,0,0,A
6874,2025-04-12,Boavista,Nacional,0,1,0,0,A
6875,2025-04-12,Famalicao,Estoril,3,0,0,3,H
6876,2025-04-12,Santa Clara,Sporting CP,0,1,0,0,A
6877,2025-04-12,Casa Pia,FC Porto,0,1,0,0,A
6878,2025-04-13,Estrela,Farense,0,1,0,0,A
6879,2025-04-13,Benfica,Arouca,2,2,0,2,D
6880,2025-04-13,SC Braga,AVS,4,1,3,1,H
6881,2025-04-13,Moreirense,Rio Ave,0,2,0,0,A
6882,2025-04-18,Rio Ave,Santa Clara,1,1,1,0,D
6883,2025-04-18,Farense,Boavista,0,1,0,0,A
6884,2025-04-18,FC Porto,Famalicao,2,1,1,1,H
6885,2025-04-18,Sporting CP,Moreirense,3,1,2,1,H
6886,2025-04-19,Nacional,GIL Vicente,0,3,0,0,A
