league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
ecosse,2024,2025-02-22,Ross County,Dundee,3,1,1,2,H
ecosse,2024,2025-02-22,Dundee Utd,Motherwell,1,0,1,0,H
ecosse,2024,2025-02-23,ST Johnstone,Heart Of Midlothian,1,2,0,1,A
ecosse,2024,2025-02-25,Celtic,Aberdeen,5,1,3,2,H
ecosse,2024,2025-02-26,Heart Of Midlothian,ST Mirren,3,1,0,3,H
ecosse,2024,2025-02-26,Motherwell,Dundee,2,1,1,1,H
ecosse,2024,2025-02-26,ST Johnstone,Ross County,1,0,0,1,H
ecosse,2024,2025-02-26,Dundee Utd,Hibernian,1,3,1,0,A
ecosse,2024,2025-02-26,Kilmarnock,Rangers,2,4,2,0,A
ecosse,2024,2025-03-01,Dundee,ST Johnstone,1,1,1,0,D
ecosse,2024,2025-03-01,Rangers,Motherwell,1,2,0,1,A
ecosse,2024,2025-03-01,Ross County,Kilmarnock,1,0,1,0,H
ecosse,2024,2025-03-01,ST Mirren,Celtic,2,5,1,1,A
ecosse,2024,2025-03-02,Hibernian,Heart Of Midlothian,2,1,1,1,H
ecosse,2024,2025-03-02,Aberdeen,Dundee Utd,2,2,0,2,D
ecosse,2024,2025-03-15,Kilmarnock,Hibernian,1,1,0,1,D
ecosse,2024,2025-03-15,Heart Of Midlothian,Ross County,2,0,1,1,H
ecosse,2024,2025-03-15,Motherwell,ST Mirren,2,2,1,1,D
ecosse,2024,2025-03-15,ST Johnstone,Aberdeen,0,0,0,0,D
ecosse,2024,2025-03-16,Celtic,Rangers,2,3,0,2,A
ecosse,2024,2025-03-16,Dundee Utd,Dundee,2,4,1,1,A
ecosse,2024,2025-03-29,Celtic,Heart Of Midlothian,3,0,3,0,H
ecosse,2024,2025-03-29,Hibernian,ST Johnstone,3,0,2,1,H
ecosse,2024,2025-03-29,ST Mirren,Kilmarnock,5,1,2,3,H
ecosse,2024,2025-03-29,Aberdeen,Motherwell,4,1,2,2,H
ecosse,2024,2025-03-29,Dundee,Rangers,3,4,2,1,A
ecosse,2024,2025-03-30,Ross County,Dundee Utd,0,1,0,0,A
ecosse,2024,2025-04-05,Kilmarnock,Motherwell,2,0,1,1,H
ecosse,2024,2025-04-05,Dundee,ST Mirren,2,0,1,1,H
ecosse,2024,2025-04-05,Rangers,Hibernian,0,2,0,0,A
ecosse,2024,2025-04-05,Ross County,Aberdeen,0,1,0,0,A
ecosse,2024,2025-04-06,ST Johnstone,Celtic,1,0,1,0,H
ecosse,2024,2025-04-06,Heart Of Midlothian,Dundee Utd,0,1,0,0,A
ecosse,2024,2025-04-12,Celtic,Kilmarnock,5,1,4,1,H
ecosse,2024,2025-04-12,ST Mirren,Ross County,3,2,1,2,H
ecosse,2024,2025-04-12,Motherwell,Heart Of Midlothian,0,0,0,0,D
ecosse,2024,2025-04-12,Dundee Utd,ST Johnstone,1,0,1,0,H
ecosse,2024,2025-04-13,Aberdeen,Rangers,2,2,2,0,D
ecosse,2024,2025-04-13,Hibernian,Dundee,4,0,1,3,H
